time,ir,red,bpm,hrv,spo2,fingerDetected,hrvReady,beatQuality
45016,36553,32335,0.0,10.24,0,0,1,0.0
45046,36438,32304,0.0,10.24,0,0,1,0.0
45066,37627,32620,0.0,10.24,0,0,1,0.0
45096,40976,35631,0.0,10.24,0,0,1,0.0
45116,42676,37556,0.0,10.24,0,0,1,0.0
45146,46479,40594,0.0,10.24,0,0,1,0.0
45166,50371,44319,143.0,20.5,95.8,1,1,66.9
45196,55689,50321,141.6,21.4,95.7,1,1,93.4
45216,61283,55059,141.7,15.1,95.2,1,1,67.5
45246,68820,69039,120.0,27.3,94.1,1,1,56.9
45266,74431,77142,127.2,23.6,96.3,1,1,72.4
45296,78549,86784,138.1,18.1,95.8,1,1,67.1
45316,80278,88138,131.8,26.5,96.2,1,1,75.4
45346,84798,92566,120.0,14.3,95.3,1,1,73.7
45366,86559,95442,128.8,28.0,96.3,1,1,67.1
45395,88052,97751,134.1,21.1,96.4,1,1,82.3
45415,92077,98366,131.1,26.3,93.6,1,1,76.2
45445,130035,133661,137.2,20.6,99.0,1,1,84.0
45465,130692,138827,132.5,35.1,95.9,1,1,63.8
45495,134230,142204,144.3,12.5,95.7,1,1,71.6
45515,133219,140146,136.6,22.3,97.2,1,1,73.7
45545,146095,145536,133.3,17.1,98.1,1,1,81.7
45565,152085,146050,132.3,22.4,95.4,1,1,68.2
45595,158547,140111,139.6,23.3,96.0,1,1,84.3
45615,161353,140191,133.5,15.9,97.6,1,1,40.0
45645,164171,141187,138.3,20.0,96.7,1,1,51.5
45665,175194,142758,137.1,24.1,96.9,1,1,95.0
45695,183845,156177,156.0,22.4,96.5,1,1,52.4
45715,185125,158041,153.4,20.6,96.1,1,1,63.3
45745,186019,159215,120.0,16.8,95.7,1,1,69.4
45765,186148,159698,124.1,20.8,99.0,1,1,69.6
45794,186158,160013,132.6,23.5,96.3,1,1,56.0
45814,186300,160032,140.1,36.8,94.0,1,1,70.2
45844,186244,160148,146.8,21.7,95.1,1,1,71.2
45864,186055,160158,137.7,21.2,95.9,1,1,70.6
45894,185982,160143,120.0,24.8,97.2,1,1,55.6
45914,185956,160105,123.9,19.8,95.8,1,1,80.6
45944,185915,160204,145.1,15.1,92.4,1,1,57.3
45964,185877,160229,130.8,15.0,96.4,1,1,69.8
45994,185891,160335,149.1,20.0,94.1,1,1,71.4
46014,185936,160334,120.0,17.6,96.8,1,1,81.1
46044,185913,160381,129.0,24.3,95.5,1,1,69.1
46064,185924,160538,135.9,27.7,96.7,1,1,78.5
46094,186073,160606,151.0,18.1,94.1,1,1,77.5
46114,186083,160648,140.4,36.4,95.0,1,1,55.9
46144,186212,160775,133.1,28.7,97.8,1,1,72.7
46164,186204,160805,133.6,13.5,96.3,1,1,75.6
46193,186270,160897,121.0,22.7,99.0,1,1,55.8
46213,186433,160942,129.6,28.1,95.2,1,1,78.0
46243,186514,161079,134.2,28.5,96.0,1,1,54.8
46263,186583,161102,138.0,23.3,93.1,1,1,82.8
46293,186614,161136,142.0,32.8,96.4,1,1,61.9
46313,186641,161188,123.5,16.7,95.8,1,1,68.9
46343,186666,161196,133.0,31.2,96.1,1,1,59.5
46363,186647,161214,128.6,18.9,96.9,1,1,79.2
46393,186736,161221,152.2,17.1,96.1,1,1,63.7
46413,186740,161295,141.3,17.6,96.6,1,1,57.9
46443,186881,161379,135.1,24.0,97.0,1,1,69.7
46463,186999,161517,141.3,14.3,95.5,1,1,81.0
46493,187130,161478,132.0,26.6,96.4,1,1,74.1
46513,187263,161443,123.0,24.3,95.2,1,1,92.2
46543,187515,161746,130.3,14.7,99.0,1,1,72.1
46563,187532,161798,147.5,31.5,94.4,1,1,65.5
46592,187817,161891,138.4,19.4,95.4,1,1,63.5
46612,187803,161806,134.2,24.6,95.1,1,1,78.2
46642,147456,172419,145.1,17.5,96.7,1,1,68.3
46662,60363,131072,148.6,28.0,95.5,1,1,58.6
46692,25627,31486,0.0,10.24,0,0,1,0.0
46712,22278,23050,0.0,10.24,0,0,1,0.0
46742,23982,21713,0.0,10.24,0,0,1,0.0
46762,28804,24846,0.0,10.24,0,0,1,0.0
46792,29144,26868,0.0,10.24,0,0,1,0.0
46812,25856,23939,0.0,10.24,0,0,1,0.0
46842,20840,19415,0.0,10.24,0,0,1,0.0
46862,19353,17370,0.0,10.24,0,0,1,0.0
46892,19135,16726,0.0,10.24,0,0,1,0.0
46912,19523,17036,0.0,10.24,0,0,1,0.0
46942,17192,16438,0.0,10.24,0,0,1,0.0
46961,14831,14268,0.0,10.24,0,0,1,0.0
46991,13585,12129,0.0,10.24,0,0,1,0.0
47011,13671,12002,0.0,10.24,0,0,1,0.0
47041,14305,12360,0.0,10.24,0,0,1,0.0
47061,15110,13105,0.0,10.24,0,0,1,0.0
47091,16322,14168,0.0,10.24,0,0,1,0.0
47111,17651,15151,0.0,10.24,0,0,1,0.0
47141,19571,16938,0.0,10.24,0,0,1,0.0
47161,21140,18330,0.0,10.24,0,0,1,0.0
47191,21377,19528,0.0,10.24,0,0,1,0.0
47211,20929,18924,0.0,10.24,0,0,1,0.0
47241,23890,20281,0.0,10.24,0,0,1,0.0
47261,27429,23071,0.0,10.24,0,0,1,0.0
47291,32712,28049,0.0,10.24,0,0,1,0.0
47311,34729,30797,0.0,10.24,0,0,1,0.0
47341,34318,32170,0.0,10.24,0,0,1,0.0
47360,32412,30628,0.0,10.24,0,0,1,0.0
47390,31765,29011,0.0,10.24,0,0,1,0.0
47410,31998,29019,0.0,10.24,0,0,1,0.0
47440,32685,29527,0.0,10.24,0,0,1,0.0
47460,32810,29928,0.0,10.24,0,0,1,0.0
47490,32765,29693,0.0,10.24,0,0,1,0.0
47510,33728,30095,0.0,10.24,0,0,1,0.0
47540,36088,32063,0.0,10.24,0,0,1,0.0
47560,38408,33722,0.0,10.24,0,0,1,0.0
47590,45441,38285,0.0,10.24,0,0,1,0.0
47610,56772,45539,141.3,25.2,96.9,1,1,73.1
47640,90757,73904,138.2,20.0,96.0,1,1,58.2
47660,123411,107038,128.8,20.0,96.4,1,1,71.7
47690,135557,121559,132.5,19.8,98.8,1,1,58.6
47710,143130,124607,132.1,22.0,96.0,1,1,79.7
47739,148962,129367,136.8,11.8,98.3,1,1,61.3
47759,151489,131257,148.5,26.2,95.5,1,1,79.2
47789,153955,133010,134.4,12.2,97.4,1,1,84.8
47809,155659,134177,144.6,19.5,94.7,1,1,78.4
47839,157997,136063,134.8,24.3,97.3,1,1,57.7
47859,159094,137058,131.9,15.5,95.2,1,1,74.1
47889,160559,138210,144.3,18.8,92.6,1,1,66.8
47909,161514,139058,123.7,33.5,96.5,1,1,75.6
47939,162479,139928,128.6,21.2,95.0,1,1,81.3
47959,163198,140322,146.0,25.4,98.6,1,1,73.1
47989,164404,141467,150.3,24.9,97.1,1,1,74.7
48009,165092,142210,142.1,31.1,99.0,1,1,68.2
48039,166042,142885,134.3,24.6,93.3,1,1,77.6
48059,166494,143198,150.9,21.9,98.5,1,1,68.5
48089,167406,143931,120.0,25.3,97.8,1,1,64.2
48109,167881,144397,130.2,18.7,94.4,1,1,70.0
48138,168529,144911,120.0,23.4,97.4,1,1,87.6
48158,168965,145273,127.9,18.3,96.7,1,1,77.2
48188,169426,145661,127.7,28.4,94.6,1,1,94.3
48208,169718,145952,158.1,23.5,97.0,1,1,81.6
48238,170170,146272,145.4,19.6,97.6,1,1,64.5
48258,170364,146431,130.5,20.1,95.2,1,1,62.5
48288,170700,146681,141.2,12.4,98.0,1,1,66.1
48308,171052,146889,142.5,15.2,94.9,1,1,59.0
48338,171445,147224,143.5,17.9,96.6,1,1,65.6
48358,171719,147430,134.0,25.5,93.7,1,1,72.9
48388,172161,147611,137.2,21.2,93.3,1,1,57.5
48408,172466,147929,135.4,23.4,95.7,1,1,76.4
48438,173023,148255,120.0,31.9,96.4,1,1,90.3
48458,173593,148549,143.2,15.5,94.4,1,1,54.9
48488,174354,149284,134.1,18.4,95.8,1,1,77.7
48508,174801,149626,142.5,16.5,96.2,1,1,86.0
48537,175230,149989,136.7,27.0,95.8,1,1,75.1
48557,175520,150150,145.5,20.4,98.4,1,1,73.8
48587,175710,150419,133.2,36.9,95.3,1,1,59.6
48607,176131,150659,131.6,19.8,96.8,1,1,67.0
48637,176314,150929,124.4,15.5,96.4,1,1,61.7
48657,176454,150929,130.5,25.6,94.7,1,1,66.3
48687,176684,151153,120.3,31.1,97.5,1,1,47.3
48707,176901,151296,141.5,25.8,96.8,1,1,76.3
48737,176946,151399,138.6,29.5,96.3,1,1,85.3
48757,176911,151404,140.3,22.6,94.7,1,1,81.5
48787,176976,151391,120.0,26.5,96.3,1,1,77.5
48807,177026,151415,121.0,17.5,94.4,1,1,81.9
48837,176896,151225,120.0,20.8,93.3,1,1,53.4
48857,176882,151238,130.2,32.0,97.4,1,1,67.7
48887,176942,151267,140.4,26.7,97.8,1,1,81.1
48907,176730,151311,133.6,13.8,96.5,1,1,75.4
48936,176653,151163,129.4,24.5,95.6,1,1,68.3
48956,176571,151038,125.5,22.0,97.7,1,1,59.0
48986,176262,150843,153.2,22.7,96.4,1,1,77.2
49006,176009,150748,133.3,15.3,95.5,1,1,57.7
49036,175564,150359,158.2,17.2,95.1,1,1,87.0
49056,175260,150120,140.3,12.1,96.6,1,1,86.1
49086,174951,149785,123.8,15.8,96.3,1,1,76.4
49106,174679,149586,145.0,27.7,96.1,1,1,65.0
49136,174372,149299,131.9,31.2,94.4,1,1,62.1
49156,174182,149100,133.5,17.3,94.3,1,1,70.6
49186,173894,148821,125.5,9.5,95.1,1,1,77.1
49206,173800,148797,133.9,18.6,95.2,1,1,87.2
49236,173713,148681,154.1,24.8,96.7,1,1,81.5
49256,173687,148597,139.5,25.4,97.5,1,1,57.8
49286,173588,148529,126.8,24.6,95.1,1,1,82.9
49305,173435,148490,132.1,14.9,96.2,1,1,72.8
49335,173508,148423,141.2,26.8,94.1,1,1,69.5
49355,173502,148447,131.1,28.9,96.2,1,1,77.8
49385,173400,148342,143.5,18.2,96.3,1,1,76.2
49405,173400,148269,132.0,26.2,95.5,1,1,66.3
49435,173519,148372,145.5,20.7,94.2,1,1,67.3
49455,173556,148463,121.4,35.7,93.3,1,1,58.8
49485,173636,148454,134.4,26.0,98.8,1,1,76.4
49505,173710,148544,143.4,15.7,96.5,1,1,80.7
49535,173626,148500,137.6,15.5,97.3,1,1,69.7
49555,173659,148405,123.2,21.1,94.2,1,1,63.2
49585,173658,148483,133.4,26.5,96.9,1,1,76.2
49605,173709,148495,122.6,11.2,95.5,1,1,71.8
49635,173568,148450,121.1,22.2,99.0,1,1,81.9
49655,173551,148451,142.2,17.8,93.2,1,1,95.0
49685,173564,148431,140.6,20.9,96.1,1,1,69.8
49704,173492,148389,127.9,16.8,96.6,1,1,66.6
49734,173788,148562,138.9,29.3,98.5,1,1,60.0
49754,173758,148597,133.8,32.3,96.8,1,1,61.5
49784,173717,148624,140.7,13.5,98.3,1,1,65.8
49804,173883,148638,144.3,18.7,96.6,1,1,48.0
49834,173892,148717,126.3,19.9,97.1,1,1,74.1
49854,173972,148692,143.8,21.5,95.8,1,1,67.1
49884,174062,148877,144.6,19.8,98.3,1,1,82.7
49904,174039,148848,126.1,19.9,96.7,1,1,57.3
49934,174101,148779,139.5,19.1,97.4,1,1,71.1
49954,174100,148852,150.6,19.4,97.2,1,1,70.5
49984,174089,148793,128.9,29.3,94.9,1,1,64.5
50004,174199,148852,149.0,18.0,96.7,1,1,61.6
50034,174227,148890,145.5,12.4,96.6,1,1,69.1
50054,174280,148979,134.9,29.1,96.1,1,1,74.6
50083,174284,148952,144.0,17.2,95.6,1,1,83.0
50103,174439,148997,132.0,24.0,95.8,1,1,65.3
50133,174622,149110,145.1,27.3,98.0,1,1,68.5
50153,174624,149160,120.0,25.8,97.7,1,1,64.5
50183,174792,149203,120.1,25.0,94.4,1,1,73.6
50203,174845,149314,144.2,20.3,92.3,1,1,94.5
50233,174889,149326,125.2,34.9,97.8,1,1,65.8
50253,174911,149319,130.4,26.4,96.3,1,1,72.5
50283,174880,149342,131.9,19.7,98.0,1,1,58.9
50303,174952,149313,146.8,17.4,97.0,1,1,55.9
50333,175109,149428,141.7,21.6,96.2,1,1,62.0
50353,175077,149524,132.7,29.2,94.1,1,1,69.9
50383,175163,149521,127.0,27.6,95.8,1,1,62.7
50403,175259,149545,130.4,19.3,96.6,1,1,63.7
50433,175312,149684,124.6,11.5,96.4,1,1,71.3
50452,175307,149604,154.3,16.0,93.7,1,1,57.0
50482,175378,149534,136.3,23.2,95.1,1,1,55.8
50502,175481,149663,141.0,21.2,94.9,1,1,63.3
50532,175352,149616,139.9,24.4,97.8,1,1,78.4
50552,175443,149667,120.1,26.6,96.7,1,1,60.4
50582,175439,149650,129.4,27.9,94.4,1,1,52.2
50602,175476,149705,132.1,15.5,97.3,1,1,45.0
50632,175413,149692,120.1,29.4,96.7,1,1,71.2
50652,175372,149757,146.3,12.1,94.5,1,1,74.0
50682,175393,149647,148.9,22.6,98.0,1,1,68.5
50702,175435,149574,147.3,26.5,97.6,1,1,47.6
50732,175481,149790,132.2,24.8,96.4,1,1,80.1
50752,175451,149735,123.0,25.6,96.8,1,1,68.6
50782,175350,149580,132.8,17.2,95.7,1,1,61.7
50802,175403,149535,126.6,15.7,94.9,1,1,81.4
50832,175412,149634,139.8,27.1,95.1,1,1,68.1
50851,175372,149703,120.4,23.5,94.6,1,1,85.9
50881,175439,149621,131.5,31.3,94.5,1,1,68.3
50901,175338,149576,120.0,31.6,94.7,1,1,69.5
50931,175333,149567,142.2,26.1,98.4,1,1,59.5
50951,175370,149508,130.4,23.0,96.8,1,1,58.0
50981,175420,149596,133.8,35.3,96.6,1,1,81.0
51001,175406,149615,139.9,20.5,96.3,1,1,80.4
51031,175427,149606,153.6,32.2,97.4,1,1,65.3
51051,175337,149638,128.2,29.1,94.8,1,1,68.7
51081,175407,149494,142.9,15.5,95.6,1,1,64.4
51101,175509,149627,120.3,14.4,96.0,1,1,79.3
51131,175528,149676,126.3,27.3,98.6,1,1,82.7
51151,175437,149618,140.8,15.9,98.2,1,1,62.4
51181,175574,149635,142.5,24.9,98.3,1,1,72.9
51201,175513,149605,148.4,19.9,96.4,1,1,88.5
51230,175368,149634,120.0,17.5,96.4,1,1,66.5
51250,175487,149672,127.3,16.3,96.3,1,1,61.1
51280,175510,149559,125.7,22.6,95.8,1,1,62.7
51300,175503,149577,120.0,17.4,97.7,1,1,75.7
51330,175527,149589,132.9,17.8,95.0,1,1,65.5
51350,175470,149573,141.3,29.7,97.5,1,1,58.0
51380,175463,149580,148.1,35.9,93.9,1,1,51.9
51400,175464,149617,146.6,25.9,96.6,1,1,79.6
51430,175484,149601,134.3,12.8,92.9,1,1,71.0
51450,175472,149598,136.4,22.7,96.4,1,1,70.0
51480,175487,149658,140.8,25.6,95.8,1,1,77.9
51500,175673,149699,123.7,22.9,98.4,1,1,58.8
51530,175921,149812,140.3,31.0,95.7,1,1,64.2
51550,176015,149864,149.4,19.6,95.0,1,1,64.7
51580,176059,150064,133.6,24.1,94.3,1,1,67.2
51600,176156,150126,132.7,28.1,97.2,1,1,70.6
51629,176147,150135,120.0,18.9,99.0,1,1,47.7
51649,176301,150072,120.0,21.1,94.5,1,1,78.2
51679,176062,150168,132.0,18.4,97.1,1,1,72.7
51699,176104,150056,129.3,22.0,95.5,1,1,83.7
51729,176168,150072,144.7,33.1,96.5,1,1,74.8
51749,176128,150110,133.5,34.2,95.0,1,1,68.6
51779,176226,150148,120.0,26.4,95.0,1,1,72.9
51799,176177,150147,134.5,23.7,95.0,1,1,62.4
51829,176089,150048,145.7,18.0,93.9,1,1,63.9
51849,176063,150041,140.3,8.9,99.0,1,1,61.8
51879,176138,150080,120.5,14.1,94.3,1,1,71.7
51899,176114,150080,120.0,25.8,94.1,1,1,61.4
51929,176067,149927,139.2,23.9,95.8,1,1,79.5
51949,176165,150016,141.8,25.4,95.9,1,1,61.9
51979,176039,149966,132.9,17.6,96.0,1,1,67.0
51998,175929,149934,139.0,19.2,97.2,1,1,83.5
52028,176073,149916,139.4,21.6,97.5,1,1,65.1
52048,175959,149934,154.8,18.0,93.8,1,1,81.3
52078,175980,149859,135.6,23.4,94.8,1,1,72.7
52098,176050,149927,123.6,27.1,99.0,1,1,71.7
52128,176090,149889,150.9,29.6,95.5,1,1,59.2
52148,176074,149927,144.3,23.7,94.6,1,1,69.5
52178,176068,149906,125.2,32.1,99.0,1,1,64.7
52198,176083,149927,134.6,18.4,92.3,1,1,76.6
52228,176099,149941,147.4,17.7,96.8,1,1,77.1
52248,176125,149897,145.3,22.3,96.4,1,1,61.2
52278,176104,150020,126.5,30.1,96.7,1,1,64.0
52298,176145,149967,125.5,24.6,98.1,1,1,63.3
52328,176166,149910,138.4,13.7,96.2,1,1,55.2
52348,176269,150001,121.5,15.5,94.0,1,1,68.7
52378,176219,150058,145.3,31.2,96.0,1,1,64.6
52397,176194,150017,125.5,21.7,97.1,1,1,79.2
52427,176198,149978,125.1,19.6,95.9,1,1,60.0
52447,176173,149996,129.8,22.7,93.7,1,1,74.9
52477,176121,150004,140.9,21.3,96.4,1,1,62.2
52497,176216,150011,120.0,21.1,95.7,1,1,87.9
52527,176190,150022,137.6,25.0,95.5,1,1,61.1
52547,176276,150032,139.3,18.7,94.9,1,1,59.3
52577,176291,150118,162.2,15.7,96.9,1,1,70.8
52597,176287,150101,138.0,24.4,98.1,1,1,78.9
52627,176397,150070,150.7,19.0,98.2,1,1,81.5
52647,176459,150160,128.5,14.8,96.6,1,1,40.0
52677,176458,150212,133.9,29.1,95.4,1,1,54.3
52697,176491,150153,139.0,15.0,96.4,1,1,67.4
52727,176457,150193,124.5,21.8,94.7,1,1,76.8
52747,176459,150236,129.7,18.2,96.0,1,1,66.5
52776,176515,150186,149.1,26.4,96.8,1,1,63.4
52796,176642,150270,123.8,16.3,96.4,1,1,76.1
52826,176531,150293,121.2,18.8,94.7,1,1,74.5
52846,176503,150263,130.7,28.4,96.0,1,1,75.6
52876,176509,150241,144.1,27.2,98.4,1,1,76.9
52896,176557,150200,136.2,14.9,95.1,1,1,70.0
52926,176483,150251,144.1,15.8,96.4,1,1,59.5
52946,176460,150180,141.9,23.2,94.7,1,1,88.5
52976,176469,150138,123.2,18.6,96.7,1,1,71.8
52996,176409,150115,133.7,21.7,94.2,1,1,72.8
53026,176378,150143,145.0,15.8,96.7,1,1,75.3
53046,176424,150172,131.4,17.0,95.1,1,1,60.5
53076,176438,150106,142.7,30.5,96.6,1,1,73.5
53096,176398,150028,125.4,27.4,95.2,1,1,69.2
53126,176470,150143,122.1,29.4,98.2,1,1,59.3
53146,176480,150099,129.6,22.8,96.6,1,1,78.2
53175,176435,150062,128.4,13.3,95.5,1,1,71.1
53195,176564,150114,120.0,18.4,95.5,1,1,65.3
53225,176503,150121,123.6,30.0,93.0,1,1,80.4
53245,176522,150167,148.9,14.4,95.7,1,1,63.5
53275,176469,150124,131.8,20.5,95.6,1,1,70.0
53295,176347,150136,120.0,19.6,96.4,1,1,63.4
53325,176427,150095,132.0,28.7,94.8,1,1,70.9
53345,176299,150091,120.0,23.0,92.4,1,1,69.0
53375,176461,150098,148.4,13.1,99.0,1,1,71.5
53395,176315,150031,120.0,25.9,97.0,1,1,81.2
53425,176213,150027,149.6,26.7,94.8,1,1,58.3
53445,176284,149977,135.8,12.6,97.4,1,1,68.3
53475,176338,149912,147.2,23.8,95.4,1,1,64.1
53495,176311,149963,142.0,23.1,93.7,1,1,78.5
53525,176287,149985,125.3,14.6,95.3,1,1,61.6
53544,176275,149957,146.0,18.7,95.1,1,1,68.0
53574,176405,149970,150.2,27.9,98.0,1,1,65.2
53594,176387,149988,135.0,22.3,94.2,1,1,62.2
53624,176301,149974,137.7,9.0,98.2,1,1,69.3
53644,176309,149988,149.6,23.5,96.4,1,1,69.3
53674,176434,150003,120.0,9.1,97.2,1,1,58.9
53694,176485,150032,123.4,19.4,94.4,1,1,71.8
53724,176477,150104,126.8,24.0,94.5,1,1,79.0
53744,176528,150086,132.5,29.6,93.9,1,1,47.6
53774,176537,149988,120.0,15.6,95.6,1,1,59.5
53794,176522,150054,138.9,15.4,96.2,1,1,83.3
53824,176454,150085,153.5,15.2,94.4,1,1,70.7
53844,176440,149991,141.0,33.5,95.3,1,1,78.3
53874,176447,150047,138.1,16.6,93.4,1,1,57.8
53894,176460,149972,145.1,11.5,97.1,1,1,84.5
53923,176282,149923,120.0,19.1,96.0,1,1,62.0
53943,176403,149925,123.7,13.1,95.9,1,1,73.8
53973,176351,149908,138.4,21.3,96.1,1,1,73.8
53993,176304,149901,136.6,17.1,97.0,1,1,77.3
54023,176392,149893,133.5,19.1,98.8,1,1,55.6
54043,176440,149896,131.9,22.7,98.4,1,1,70.3
54073,176410,149887,138.3,24.0,95.8,1,1,46.8
54093,176454,149946,120.0,17.6,97.0,1,1,76.3
54123,176435,150038,120.4,11.3,94.5,1,1,59.7
54143,176456,149966,130.0,29.7,94.3,1,1,78.7
54173,176420,149867,145.8,32.8,95.7,1,1,80.0
54193,176397,149977,126.4,22.1,97.8,1,1,60.2
54223,176366,149929,147.4,21.9,94.3,1,1,71.0
54243,176362,149863,126.5,17.2,96.0,1,1,70.1
54273,176249,149856,128.3,19.7,93.8,1,1,69.6
54293,176217,149834,128.0,29.9,95.3,1,1,58.0
54322,176309,149858,132.3,22.7,93.7,1,1,72.8
54342,176327,149898,120.0,23.7,97.2,1,1,76.6
54372,176205,149847,123.2,28.2,96.1,1,1,67.7
54392,176200,149756,130.8,24.5,94.5,1,1,72.3
54422,176173,149803,127.9,17.1,97.1,1,1,54.7
54442,176228,149708,137.7,17.7,97.6,1,1,76.4
54472,176192,149741,145.8,34.0,94.8,1,1,80.4
54492,176227,149802,142.5,16.8,95.9,1,1,76.8
54522,176252,149747,132.7,10.0,94.7,1,1,84.2
54542,176311,149739,130.8,23.3,96.0,1,1,78.6
54572,176206,149842,150.9,33.1,96.3,1,1,80.2
54592,176269,149836,141.6,10.9,96.9,1,1,60.3
54622,176276,149719,125.9,21.9,93.6,1,1,65.1
54642,176351,149854,134.4,26.7,96.4,1,1,69.6
54672,176243,149832,134.1,29.5,96.8,1,1,73.8
54691,176307,149802,130.5,27.5,96.3,1,1,69.3
54721,176302,149858,130.5,17.8,98.1,1,1,75.5
54741,176179,149779,160.0,19.5,96.5,1,1,65.6
54771,176176,149689,145.4,22.8,94.2,1,1,77.4
54791,176228,149728,123.0,15.5,99.0,1,1,80.1
54821,176379,149768,134.1,24.6,96.3,1,1,77.7
54841,176327,149814,146.3,25.0,92.9,1,1,63.5
54871,176416,149865,136.4,14.5,96.8,1,1,75.5
54891,176384,149830,141.7,23.4,96.5,1,1,74.2
54921,176397,149790,139.2,27.5,96.4,1,1,69.1
54941,176432,149812,123.1,23.6,96.4,1,1,71.0
54971,176447,149883,143.5,23.6,97.1,1,1,85.2
54991,176435,149888,140.7,19.7,95.2,1,1,80.7
55021,176543,149896,128.6,19.1,95.0,1,1,75.3
55041,176574,149920,148.6,19.4,95.8,1,1,64.0
55070,176441,149896,148.0,15.5,95.6,1,1,62.9
55090,176573,149886,131.7,35.3,95.9,1,1,73.5
55120,176498,149873,126.5,15.4,95.9,1,1,68.7
55140,176410,149900,142.4,20.8,94.8,1,1,55.9
55170,176556,149944,134.8,18.8,97.7,1,1,40.0
55190,176513,149879,130.1,13.5,96.9,1,1,46.7
55220,176442,149859,140.9,15.7,98.3,1,1,67.5
55240,176467,149826,143.8,25.7,98.3,1,1,64.9
55270,176416,149851,151.4,18.6,93.9,1,1,72.3
55290,176424,149757,120.0,24.1,94.5,1,1,60.6
55320,176412,149857,144.6,27.8,96.1,1,1,63.7
55340,176491,149849,144.0,30.1,95.6,1,1,70.5
55370,176508,149888,146.3,25.5,94.1,1,1,62.0
55390,176527,149885,141.7,14.7,97.2,1,1,76.2
55420,176408,149951,126.4,26.0,94.6,1,1,87.9
55439,176427,149929,122.5,24.9,95.3,1,1,57.6
55469,176684,149902,147.3,27.8,94.8,1,1,73.8
55489,176648,150015,130.6,30.1,96.3,1,1,61.1
55519,176625,149935,159.7,10.5,95.7,1,1,61.3
55539,176596,149994,132.6,22.4,92.4,1,1,70.1
55569,176672,149974,120.0,17.8,95.4,1,1,62.6
55589,176655,149991,134.2,19.1,96.7,1,1,79.3
55619,176738,150025,136.6,29.8,97.0,1,1,57.6
55639,176633,150025,145.5,17.5,95.0,1,1,79.6
55669,176731,149995,159.7,24.6,94.6,1,1,84.0
55689,176757,150036,137.5,22.0,94.9,1,1,59.4
55719,176744,150057,124.9,14.2,95.0,1,1,60.5
55739,176776,149991,128.7,27.5,97.0,1,1,59.0
55769,176814,149999,148.5,14.9,96.1,1,1,51.8
55789,176780,150070,136.7,13.9,96.3,1,1,58.3
55818,176770,150038,130.9,17.5,94.0,1,1,71.1
55838,176815,150057,120.0,22.4,97.2,1,1,73.6
55868,176907,150082,141.7,27.4,94.6,1,1,71.7
55888,176819,150098,137.6,24.3,95.2,1,1,88.9
55918,176904,150124,138.1,17.4,96.8,1,1,89.4
55938,176854,150090,120.0,24.6,95.5,1,1,55.9
55968,176851,150068,144.2,25.0,94.6,1,1,77.8
55988,176942,150140,136.0,20.1,98.6,1,1,80.0
56018,176980,150172,157.1,14.1,93.9,1,1,58.7
56038,176905,150122,131.5,27.0,97.2,1,1,81.1
56068,176888,150102,145.9,5.0,94.5,1,1,70.7
56088,176996,150173,131.9,20.0,94.6,1,1,56.8
56118,177017,150126,120.0,20.3,97.3,1,1,56.9
56138,176940,150066,144.4,24.3,94.8,1,1,49.2
56168,176999,150121,134.2,24.3,96.2,1,1,59.9
56188,176809,150134,135.3,25.2,96.1,1,1,56.5
56217,176782,150079,126.0,25.8,95.9,1,1,70.0
56237,176839,150040,133.9,22.5,97.6,1,1,88.7
56267,176740,150011,120.9,15.2,94.6,1,1,83.2
56287,176719,149954,134.5,17.9,97.3,1,1,89.2
56317,176858,149996,123.8,30.5,96.1,1,1,66.9
56337,176826,150042,142.1,23.3,96.4,1,1,69.8
56367,176821,149986,129.7,14.9,95.5,1,1,65.2
56387,176872,150077,124.1,13.3,95.5,1,1,69.8
56417,176926,150131,146.4,21.2,97.8,1,1,66.8
56437,176874,150057,134.8,20.1,95.3,1,1,71.1
56467,176866,150029,137.2,17.0,95.7,1,1,70.1
56487,176874,150068,134.1,16.7,94.5,1,1,68.1
56517,176919,149949,123.9,23.0,98.4,1,1,74.7
56537,176946,150044,129.9,27.9,97.4,1,1,66.7
56567,176814,150045,145.2,25.8,94.1,1,1,82.1
56586,176751,150021,145.4,22.7,96.1,1,1,83.1
56616,176919,150018,120.0,35.2,97.4,1,1,95.0
56636,176861,149977,124.1,27.3,96.2,1,1,47.7
56666,176746,149993,125.9,20.2,93.1,1,1,65.3
56686,176832,149976,139.6,19.0,97.2,1,1,55.0
56716,176854,149964,139.3,18.9,93.9,1,1,89.3
56736,176884,149984,133.0,25.0,95.2,1,1,58.7
56766,176829,150026,130.6,21.7,94.7,1,1,69.1
56786,176852,149938,125.4,24.0,96.8,1,1,71.7
56816,176750,149872,128.4,18.6,94.7,1,1,71.1
56836,176725,149892,127.1,25.6,97.0,1,1,78.9
56866,176833,149951,144.3,22.5,92.7,1,1,59.9
56886,176823,149817,146.9,20.1,97.0,1,1,63.8
56916,176768,149849,150.4,28.8,96.4,1,1,46.7
56936,176840,149932,131.6,20.5,95.1,1,1,63.7
56965,176802,149925,147.5,21.4,93.0,1,1,60.9
56985,176913,149986,138.1,21.2,93.2,1,1,45.7
57015,177022,150005,129.0,20.6,96.7,1,1,72.5
57035,176903,150046,141.7,7.4,98.9,1,1,62.9
57065,176903,149948,131.6,22.8,94.7,1,1,49.0
