time,ir,red,bpm,hrv,spo2,fingerDetected,hrvReady,beatQuality
24420,80460,38296,70,49,97,1,1,29.737247296722337
24430,104696,50225,71,44,97,1,1,24.714073427563655
24440,73299,34959,75,44,97,1,1,26.636303989782927
24450,66632,31431,70,40,97,1,1,23.55643999164767
24460,74358,35053,75,43,97,1,1,29.01394522815314
24470,88889,43133,74,45,97,1,1,20.325992137196028
24480,99183,48062,78,39,97,1,1,22.78220986947166
24490,80877,39489,69,44,97,1,1,16.662946950027123
24500,104802,50010,71,39,97,1,1,19.74793424231323
24510,89311,43100,73,44,97,1,1,15.47265094604269
24520,103448,49558,71,52,97,1,1,27.616865760057355
24530,98012,47021,73,46,97,1,1,20.06758272461842
24540,101803,49050,64,51,97,1,1,22.785351334163362
24550,68766,33122,70,40,97,1,1,23.89604818654574
24560,90542,43087,73,39,97,1,1,20.308113428368156
24570,67263,31972,72,45,97,1,1,24.372075145826056
24580,76553,36535,70,43,97,1,1,24.55336623541396
24590,100577,48692,71,43,97,1,1,19.08313322684713
24600,102893,49415,71,44,97,1,1,20.91215827852048
24610,75156,35654,70,46,97,1,1,20.8645805039197
24620,105627,50570,68,38,97,1,1,23.981953890707953
24630,66534,32183,74,34,97,1,1,22.839326252873395
24640,103010,49553,73,41,97,1,1,24.749563903513252
24650,73916,35218,72,46,97,1,1,22.728828793491655
24660,71927,33929,72,43,97,1,1,28.456907835231675
24670,95214,45791,71,41,97,1,1,21.07451366141771
24680,69218,33246,72,54,97,1,1,17.30935736876448
24690,76076,36487,70,34,97,1,1,19.549196520388882
24700,91594,44573,70,53,97,1,1,20.68891468985456
24710,65982,31745,69,41,97,1,1,17.4408175968561
24720,67351,32678,72,52,97,1,1,19.36326546958415
24730,84970,40468,69,46,97,1,1,20.065094369487184
24740,68280,32559,72,48,97,1,1,22.858957371522767
24750,99627,48067,75,42,97,1,1,24.455563188661955
24760,69417,33639,71,37,97,1,1,21.52446881978793
24770,87358,42012,71,39,97,1,1,27.352905024738156
24780,77021,37018,72,38,97,1,1,17.80792071931107
24790,79169,38526,71,55,97,1,1,18.921754409096433
24800,67238,32103,69,40,97,1,1,23.773946112612407
24810,80417,38760,71,34,97,1,1,13.755234852111395
24820,105895,50595,70,32,97,1,1,22.515365461095563
24830,66886,32124,71,41,97,1,1,25.461594604815648
24840,92803,44680,75,46,97,1,1,22.0002326785827
24850,104091,49568,75,35,97,1,1,19.012799118459455
24860,86154,41216,74,38,97,1,1,24.84485388758163
24870,103364,49447,67,41,97,1,1,19.0266721372968
24880,104783,50322,68,39,97,1,1,25.690572886005906
24890,94894,45716,68,48,97,1,1,18.67985047723733
24900,67184,31841,74,51,97,1,1,22.2703502802226
24910,86275,40957,75,51,97,1,1,26.11004220404572
24920,98390,47402,70,48,97,1,1,23.08575729912822
24930,98385,46776,70,37,97,1,1,20.545310586864993
24940,92847,44462,74,56,97,1,1,25.741731480081025
24950,77172,37129,73,48,97,1,1,19.086192813657533
24960,107090,51205,70,42,97,1,1,21.751737109268557
24970,79442,38061,74,45,97,1,1,29.59449587951794
24980,101086,48310,74,49,97,1,1,23.194326371757025
24990,98923,47261,72,48,97,1,1,22.69185337510986
25000,73238,35116,71,46,97,1,1,21.781264227279838
25010,97994,47236,64,50,97,1,1,23.272157463826677
25020,100319,48171,74,35,97,1,1,18.22062433505293
25030,67125,32226,73,34,97,1,1,23.92281949616191
25040,102625,49703,69,45,97,1,1,21.689374284927762
25050,100984,48724,67,41,97,1,1,21.998210569059978
25060,98147,46971,65,46,97,1,1,23.885223351651174
25070,68038,32355,73,38,97,1,1,23.689889608108423
25080,94789,45358,72,46,97,1,1,25.05094592079391
25090,67788,32657,73,53,97,1,1,21.577509518398504
25100,68001,32500,73,47,97,1,1,27.977679024429204
25110,90083,42962,75,46,97,1,1,22.792240291422942
25120,86576,41833,69,53,97,1,1,25.92411262241353
25130,79075,38373,73,49,97,1,1,21.57742057298941
25140,102466,49487,71,43,97,1,1,26.80234476037629
25150,67060,31633,73,56,97,1,1,23.083227360031035
25160,89153,42744,76,43,97,1,1,22.88060066610813
25170,88292,42308,71,38,97,1,1,23.910561984478704
25180,85636,41211,73,38,97,1,1,21.956450846679697
25190,105199,50406,72,47,97,1,1,18.99437082602682
25200,103504,49621,71,40,97,1,1,23.593396362074046
25210,73750,35202,72,36,97,1,1,14.854010263141078
25220,79001,37566,73,41,97,1,1,23.11051024191945
25230,102727,49091,71,51,97,1,1,23.826309476486877
25240,70289,33954,75,49,97,1,1,18.54758949310738
25250,102021,48830,76,43,97,1,1,20.393905454642343
25260,69900,33657,70,38,97,1,1,27.231568333484457
25270,86252,41407,68,28,97,1,1,23.932576245537774
25280,76682,36959,72,47,97,1,1,25.20116881164555
25290,98113,47131,71,46,97,1,1,26.54438571367099
25300,76018,36263,70,50,97,1,1,23.83825205708637
25310,104699,50473,73,47,97,1,1,26.446300630504656
25320,102297,49299,69,40,97,1,1,26.515809600614304
25330,76744,37073,70,48,97,1,1,19.41270215523535
25340,94017,44975,68,31,97,1,1,19.0658350620891
25350,76793,36863,73,54,97,1,1,23.428863315546543
25360,66492,31960,72,45,97,1,1,23.216570400903457
25370,103039,49188,71,59,97,1,1,25.51342165062156
25380,84870,40874,74,56,97,1,1,26.030116798313514
25390,95730,46143,71,47,97,1,1,20.259988728079247
25400,105732,50523,69,52,97,1,1,24.387680342226865
25410,69548,33517,72,37,97,1,1,20.875669092876464
25420,87694,41905,70,30,97,1,1,20.60996116614134
25430,71251,33863,69,47,97,1,1,25.703288409850657
25440,87168,41916,73,53,97,1,1,25.779848032439972
25450,105489,50823,68,51,97,1,1,20.43605681882606
25460,88054,41889,73,35,97,1,1,25.34941767663261
25470,79170,37846,69,47,97,1,1,22.565639009320964
25480,103862,49579,71,38,97,1,1,24.84670511863802
25490,82078,39433,70,48,97,1,1,23.722717949166135
25500,87217,41997,69,29,97,1,1,14.43582156308083
25510,105594,50711,73,43,97,1,1,21.523906021645583
25520,83470,39849,76,41,97,1,1,24.57981864119559
25530,105461,50372,71,46,97,1,1,21.037053509159048
25540,101071,48756,71,51,97,1,1,23.53517653362535
25550,99008,47256,73,38,97,1,1,24.512537278559346
25560,102528,49239,73,56,97,1,1,18.914409170858473
25570,103045,48988,68,32,97,1,1,15.88043468482776
25580,66080,31905,72,39,97,1,1,20.05611367806685
25590,83253,40128,70,39,97,1,1,19.729485781952555
25600,79088,37651,73,54,97,1,1,22.29862008905266
25610,73558,35184,72,60,97,1,1,25.698944611353152
25620,104387,50233,68,43,97,1,1,15.876706023578512
25630,70952,34064,74,39,97,1,1,19.60710534944902
25640,94972,45424,72,38,97,1,1,17.502168094942178
25650,92676,44787,71,32,97,1,1,21.751410424056672
25660,105159,50361,68,40,97,1,1,24.03766219755959
25670,103459,49814,75,43,97,1,1,18.832760581359427
25680,67270,32779,71,54,97,1,1,19.649125303458657
25690,68016,33017,76,35,97,1,1,22.170222450373466
25700,98270,47054,67,32,97,1,1,20.133644851044643
25710,69883,33626,74,43,97,1,1,27.841355566923855
25720,92740,44710,72,62,97,1,1,26.96333085649187
25730,105049,50651,68,41,97,1,1,20.686900633851742
25740,104694,49890,72,40,97,1,1,18.241917009502014
25750,66243,31940,69,48,97,1,1,18.57023173767162
25760,65786,31915,71,48,97,1,1,23.26031969786582
25770,103785,49894,72,40,97,1,1,17.93617812262817
25780,102495,48674,72,54,97,1,1,21.574448047219462
25790,104195,50175,72,31,97,1,1,17.969899666916742
25800,67318,32537,71,47,97,1,1,17.388228577526558
25810,100068,48149,74,58,97,1,1,20.524409845897804
25820,87329,41846,72,52,97,1,1,21.325616355789453
25830,65414,31720,71,40,97,1,1,22.269542390558378
25840,103614,49821,72,43,97,1,1,14.600203149519164
25850,97794,46666,72,39,97,1,1,16.32643012573774
25860,93748,45195,79,45,97,1,1,25.23587538090736
25870,66744,32484,68,46,97,1,1,23.14859364759485
25880,105905,50651,65,44,97,1,1,21.82707174541732
25890,99239,47580,70,46,97,1,1,22.002505186634743
25900,93192,44999,74,31,97,1,1,16.000891428324053
25910,83068,40270,74,42,97,1,1,20.762428438308813
25920,98104,47182,69,26,97,1,1,19.126214574141002
25930,75705,36278,73,47,97,1,1,19.77705056953243
25940,77502,36461,70,40,97,1,1,20.213430591362204
25950,68199,32735,71,55,97,1,1,26.682250963732606
25960,83299,39953,73,42,97,1,1,24.77364048901223
25970,67451,32727,71,45,97,1,1,26.236936792758314
25980,66181,31549,75,30,97,1,1,21.891026996215462
25990,65103,31249,73,37,97,1,1,23.509023240926428
26000,104362,49889,71,45,97,1,1,25.026753255211993
26010,80911,38726,71,45,97,1,1,26.337442591837558
26020,67182,32142,75,43,97,1,1,21.366157860534347
26030,99185,47275,74,46,97,1,1,23.592457361771988
26040,74820,36161,71,47,97,1,1,24.065050808219414
26050,81722,38633,72,58,97,1,1,20.025967615894164
26060,95589,45635,73,49,97,1,1,25.787735399803594
26070,74101,35193,72,51,97,1,1,23.726836328022088
26080,93207,44817,69,46,97,1,1,20.919372237912146
26090,67105,32186,75,37,97,1,1,23.165592364723718
26100,66924,32433,70,33,97,1,1,20.920850819849452
26110,69270,33231,75,54,97,1,1,18.48484402133709
26120,68571,33179,68,47,97,1,1,19.899783256538534
26130,87820,42159,72,49,97,1,1,19.581886544238884
26140,101576,48842,76,48,97,1,1,24.78716292494769
26150,72767,34903,72,39,97,1,1,16.135879909034998
26160,66690,31523,72,51,97,1,1,24.230140896452085
26170,68203,33039,77,42,97,1,1,23.512695530643658
26180,65399,31275,72,38,97,1,1,24.6472498292107
26190,88660,42413,69,43,97,1,1,19.733361680095857
26200,90420,43535,68,48,97,1,1,15.829811618357034
26210,69000,33220,70,42,97,1,1,17.44109618933129
26220,104360,50207,71,47,97,1,1,18.80019509362247
26230,90842,43566,68,45,97,1,1,26.13100090646335
26240,65155,31168,68,36,97,1,1,19.909340748413175
26250,87792,42486,73,34,97,1,1,18.10733279952041
26260,64553,30535,70,37,97,1,1,17.342409903384226
26270,102894,49287,76,41,97,1,1,23.165201722219752
26280,84612,40534,70,43,97,1,1,24.934182272828714
26290,104452,50304,71,38,97,1,1,24.934213100473336
26300,72724,35324,70,47,97,1,1,23.115941168191974
26310,64635,31175,70,42,97,1,1,17.674909738140308
26320,89308,42588,73,37,97,1,1,16.480871253875563
26330,67115,32136,69,38,97,1,1,15.72877518328237
26340,88428,42761,70,50,97,1,1,22.909578334821354
26350,67067,32400,74,46,97,1,1,16.010389631426968
26360,71665,33778,74,34,97,1,1,24.21975419340572
26370,68951,33200,70,48,97,1,1,20.917401431323803
26380,86019,41403,73,58,97,1,1,21.85137019360049
26390,82971,40101,72,46,97,1,1,20.50736483611127
26400,69591,33039,71,39,97,1,1,19.514005670769095
26410,97221,46804,69,57,97,1,1,18.979282961367964
26420,100712,48275,71,49,97,1,1,22.324066473185674
26430,77824,37504,74,38,97,1,1,21.556302362818723
26440,71883,34365,71,51,97,1,1,22.404059521914448
26450,93805,44731,72,57,97,1,1,24.187268300278163
26460,82018,38977,71,46,97,1,1,24.233406718343392
26470,103471,50298,70,45,97,1,1,23.31819249667626
26480,71043,33691,72,49,97,1,1,26.024059927709665
26490,100490,48323,70,53,97,1,1,26.112153378380658
26500,104033,50173,70,37,97,1,1,17.261504276100943
26510,80626,38836,75,70,97,1,1,22.705905052610458
26520,80256,38602,71,37,97,1,1,24.604461196810085
26530,81438,38450,71,41,97,1,1,23.674563783414705
26540,79768,38412,73,37,97,1,1,16.90787778837338
26550,67309,32109,69,40,97,1,1,25.531254041812726
26560,70271,33869,69,46,97,1,1,23.2611351191576
26570,64319,31265,71,38,97,1,1,23.333632673151826
26580,79805,37906,68,48,97,1,1,22.36769655184244
26590,64763,31095,69,46,97,1,1,17.152470704259727
26600,73589,35606,68,49,97,1,1,21.09907122484432
26610,100970,49116,72,53,97,1,1,25.678214627030247
26620,64944,30944,73,50,97,1,1,20.241979223229038
26630,90724,43124,73,45,97,1,1,22.04753157515392
26640,94581,45004,72,43,97,1,1,22.978790826879486
26650,73578,34844,71,43,97,1,1,17.259446711187078
26660,103107,49388,74,48,97,1,1,24.67332307029423
26670,98250,47401,68,52,97,1,1,21.26462443056565
26680,103663,49771,74,35,97,1,1,25.176962492421033
26690,69361,33272,71,43,97,1,1,21.429877722326285
26700,101865,48572,72,37,97,1,1,22.867024226849324
26710,90228,43164,72,50,97,1,1,20.286187425859676
26720,103453,49732,70,45,97,1,1,17.957402045281484
26730,93913,45494,72,55,97,1,1,23.79823227861576
26740,99007,47064,69,48,97,1,1,20.642274366618025
26750,85701,41368,68,42,97,1,1,24.00385336019418
26760,101982,49223,70,44,97,1,1,24.245298597228125
26770,71102,34131,71,33,97,1,1,21.895084186843256
26780,96263,45984,70,43,97,1,1,28.58954239978211
26790,66294,31667,73,57,97,1,1,18.638650529208462
26800,81242,39284,73,44,97,1,1,22.997401394689277
26810,89110,42556,72,51,97,1,1,26.7512174887396
26820,103369,49385,72,62,97,1,1,27.11962874223723
26830,76494,36626,72,36,97,1,1,20.188688163410962
26840,76944,36792,74,45,97,1,1,22.98007209787017
26850,71760,34460,71,53,97,1,1,20.53378678220639
26860,94100,45356,70,54,97,1,1,24.59167796511916
26870,101196,48699,74,45,97,1,1,25.785750326214643
26880,69212,32958,71,62,97,1,1,23.146271766764272
26890,83467,40282,72,49,97,1,1,17.8200026667527
26900,83984,40030,70,42,97,1,1,24.21096755425681
26910,85393,41543,71,43,97,1,1,23.50886289901029
26920,64577,30828,72,46,97,1,1,21.865088828162047
26930,84483,40709,74,40,97,1,1,16.30104165225011
26940,82848,39899,72,50,97,1,1,23.39352166169951
26950,75474,36625,70,48,97,1,1,20.266456374550263
26960,102230,48632,74,45,97,1,1,22.7025956888709
26970,100451,48061,69,34,97,1,1,22.244433215904582
26980,92934,44352,75,44,97,1,1,24.523278844407482
26990,102218,49041,74,32,97,1,1,20.34191728414664
27000,85314,41246,76,28,97,1,1,18.228228046231926
27010,103750,49705,71,46,97,1,1,19.571067485562736
27020,82600,39797,72,34,97,1,1,22.248767532036236
27030,69435,33283,68,52,97,1,1,18.48748346452151
27040,77868,37591,72,36,97,1,1,23.507201225579728
27050,71543,34733,68,46,97,1,1,17.384823640103107
27060,92278,44196,68,44,97,1,1,22.54746698768932
27070,90917,43357,74,50,97,1,1,22.64620611900105
27080,76920,36588,69,41,97,1,1,26.240094681831025
27090,68869,32721,74,37,97,1,1,18.946003946530297
27100,64728,31210,74,41,97,1,1,19.22800409596907
27110,68640,32944,70,48,97,1,1,17.430945992409654
27120,102900,49788,69,43,97,1,1,23.603114367773493
27130,83996,40448,70,39,97,1,1,21.493675400299576
27140,77500,37338,63,35,97,1,1,18.55106148165048
27150,95046,45793,75,47,97,1,1,25.96140088015325
27160,100697,48625,69,33,97,1,1,24.056211370546063
27170,88270,42165,72,49,97,1,1,18.28278619530307
27180,64812,30987,70,48,97,1,1,14.051225264899827
27190,63904,30726,70,45,97,1,1,20.07160265961954
27200,86326,41448,76,39,97,1,1,26.755316174298066
27210,73260,34846,71,40,97,1,1,27.25966563837013
27220,97103,46265,71,46,97,1,1,17.662309539895595
27230,83522,40160,70,44,97,1,1,17.659448076706312
27240,82944,39303,69,47,97,1,1,21.298500935005265
27250,96235,45931,70,53,97,1,1,24.199355708824676
27260,63822,30413,76,50,97,1,1,20.15495281295853
27270,94167,45361,72,43,97,1,1,18.63983190586384
27280,64575,30885,65,31,97,1,1,22.725774306759572
27290,81126,38938,71,50,97,1,1,25.0398117407519
27300,80530,38622,71,40,97,1,1,21.936956562197537
27310,88317,42476,70,53,97,1,1,16.931975679952934
27320,94611,45229,74,47,97,1,1,23.279518371068473
27330,77897,38026,73,35,97,1,1,20.306335250447304
27340,83015,39518,74,27,97,1,1,18.673901768895877
27350,98943,47212,68,46,97,1,1,16.651956781132732
27360,63989,30652,73,35,97,1,1,23.51517826321183
27370,65457,31199,71,38,97,1,1,20.602795233383304
27380,85139,40693,73,46,97,1,1,24.643221030290285
27390,98968,47336,70,45,97,1,1,20.182152229822723
27400,78671,37891,76,48,97,1,1,20.254768335279614
27410,65099,31737,76,42,97,1,1,22.671565369254964
27420,101538,48823,72,51,97,1,1,23.413287568380298
27430,101017,48256,70,46,97,1,1,23.642344256353045
27440,86429,41474,68,43,97,1,1,21.226496587812637
27450,83564,40170,74,54,97,1,1,19.91707661910467
27460,95528,45625,72,46,97,1,1,20.783451585984654
27470,79970,37937,71,47,97,1,1,20.5521918506858
27480,90054,42882,72,65,97,1,1,23.06816399943849
27490,99025,46913,70,46,97,1,1,24.306849179251405
27500,65094,31076,64,41,97,1,1,25.99294353753194
27510,100003,47524,72,52,97,1,1,21.962664328377684
27520,89311,42484,77,49,97,1,1,16.851697089302977
27530,82589,39713,75,45,97,1,1,24.289308118299942
27540,78367,37697,73,41,97,1,1,16.957367650707937
27550,68990,33128,75,33,97,1,1,15.271891857967798
27560,85601,40501,72,63,97,1,1,21.640403080791526
27570,101734,48923,70,36,97,1,1,25.21190288593601
27580,91738,44201,74,45,97,1,1,20.51265278423391
27590,89612,42923,74,38,97,1,1,20.888049446996146
27600,69339,33022,70,53,97,1,1,24.409368395882122
27610,96808,46671,76,49,97,1,1,22.257352861611277
27620,65092,31543,73,38,97,1,1,21.57265301429087
27630,91106,43463,72,43,97,1,1,25.51471417206582
27640,99494,48074,72,47,97,1,1,22.6245058197058
27650,67075,32017,73,39,97,1,1,19.78285295392365
27660,91383,43719,70,53,97,1,1,26.23244206554096
27670,63270,30353,73,41,97,1,1,18.452794177315734
27680,93821,44962,70,52,97,1,1,26.674390792842217
27690,89285,42591,71,30,97,1,1,22.320784656164207
27700,88237,42810,68,44,97,1,1,23.246094174905306
27710,89510,42500,71,35,97,1,1,19.423693524510185
27720,99403,47956,74,60,97,1,1,19.294735714025894
27730,93985,45167,71,47,97,1,1,19.49189292934111
27740,100416,48148,74,43,97,1,1,23.71468914586855
27750,103247,49569,71,41,97,1,1,19.54075791868506
27760,69074,32733,73,53,97,1,1,25.42400154971541
27770,75056,35577,70,51,97,1,1,20.547882831036894
27780,67221,32323,73,52,97,1,1,23.8938754020171
27790,96577,46148,71,42,97,1,1,19.402060891094155
27800,72731,34779,70,44,97,1,1,23.253303862584076
27810,76474,36829,74,43,97,1,1,26.09779839905366
27820,65908,31478,72,41,97,1,1,24.044198722647202
27830,75929,36637,70,38,97,1,1,22.170795742507426
27840,65524,31623,70,43,97,1,1,23.329556717286444
27850,65763,30952,72,40,97,1,1,19.091391407140748
27860,80315,38409,70,47,97,1,1,22.10654045165333
27870,65121,31109,74,48,97,1,1,25.182150105950363
27880,74508,35823,72,47,97,1,1,15.314867666632251
27890,90621,43228,74,46,97,1,1,21.060700755321843
27900,68412,32837,68,47,97,1,1,22.472739177534553
27910,66403,31463,70,50,97,1,1,27.394429116932216
27920,104319,50349,71,33,97,1,1,20.594563536312588
27930,101360,48805,73,41,97,1,1,25.09682659813922
27940,66418,31264,74,46,97,1,1,24.30616828938111
27950,66093,32177,72,42,97,1,1,24.806502000157053
27960,104467,50564,71,49,97,1,1,22.637985188716872
27970,71306,34309,69,50,97,1,1,25.20811590163842
27980,101995,48426,75,32,97,1,1,29.31610386818886
27990,71209,34000,74,46,97,1,1,26.187692744454225
28000,71803,34495,72,41,97,1,1,26.463409002206237
28010,86755,41580,71,37,97,1,1,19.23245972065156
28020,68904,33036,72,36,97,1,1,19.944646464943464
28030,75997,36659,72,58,97,1,1,21.721767165229604
28040,82379,39599,72,40,97,1,1,21.201382493758246
28050,74430,35825,70,38,97,1,1,24.202520771382368
28060,100001,47632,73,48,97,1,1,23.99780171568537
28070,96934,46307,75,46,97,1,1,14.205818641512048
28080,83156,39891,69,36,97,1,1,21.66872116512034
28090,74174,36112,72,40,97,1,1,21.195767666286294
28100,104010,49515,71,49,97,1,1,19.628999505983636
28110,101648,48688,70,51,97,1,1,16.60290029772519
28120,104302,49940,70,48,97,1,1,18.968124948750702
28130,71366,33579,76,51,97,1,1,23.6297439570661
28140,104027,50305,70,53,97,1,1,19.861540790370036
28150,67632,32307,71,42,97,1,1,25.88803535211321
28160,84686,40697,71,38,97,1,1,22.050750000312895
28170,69358,32899,73,48,97,1,1,26.869814461792988
28180,87680,42290,68,45,97,1,1,27.37858846835231
28190,75938,36917,65,41,97,1,1,22.665258791916873
28200,100973,48567,68,38,97,1,1,16.304089509059928
28210,82574,39826,71,37,97,1,1,24.935939590015586
28220,104138,50272,70,56,97,1,1,18.580300003981932
28230,72454,34548,69,40,97,1,1,25.32421400867573
28240,105498,50783,70,53,97,1,1,25.958176758258187
28250,99908,48426,72,51,97,1,1,21.840024831343413
28260,82978,40341,73,36,97,1,1,23.28451609752915
28270,103627,50033,70,44,97,1,1,18.421255729839462
28280,101943,49387,70,38,97,1,1,21.381509959795277
28290,66899,32198,73,46,97,1,1,16.46861852259478
28300,66721,31805,75,42,97,1,1,21.218491092546312
28310,102338,49357,72,55,97,1,1,17.08900436387949
28320,85175,40803,74,34,97,1,1,19.62371013379157
28330,71915,34637,66,49,97,1,1,27.11430640772038
28340,104201,50026,72,34,97,1,1,23.81745211781186
28350,104262,50105,74,54,97,1,1,19.411458109585404
28360,103616,50171,70,44,97,1,1,25.099530590106674
28370,102002,48935,70,45,97,1,1,19.862513028887815
28380,105709,51151,65,53,97,1,1,22.595488362920488
28390,87015,42273,70,27,97,1,1,26.402625074103234
28400,86569,41373,70,47,97,1,1,24.235277653115816
28410,104453,50379,68,48,97,1,1,22.06039373281384
28420,65395,31600,71,47,97,1,1,23.157181483165633
28430,86468,41377,72,48,97,1,1,23.38589432797006
28440,70774,34096,73,30,97,1,1,21.303490917424803
28450,103758,49696,72,44,97,1,1,21.49384056376587
28460,89546,42812,70,45,97,1,1,18.26230968329209
28470,70742,33777,73,48,97,1,1,21.346091764341168
28480,98657,47021,68,63,97,1,1,18.690418899806495
28490,67106,31888,73,38,97,1,1,21.535909004565486
28500,88535,42177,69,48,97,1,1,20.24749345340811
28510,74107,35283,71,52,97,1,1,18.43318798874222
28520,85048,40855,71,39,97,1,1,22.317635958390223
28530,70112,34038,71,39,97,1,1,18.810898155971955
28540,89426,43035,70,44,97,1,1,24.41594891994754
28550,68654,33487,71,41,97,1,1,21.61570730687161
28560,85518,41007,72,42,97,1,1,18.54091411052205
28570,70064,33691,72,38,97,1,1,21.76544459158035
28580,100516,47947,71,49,97,1,1,21.587029790331794
28590,102594,49603,73,49,97,1,1,18.498570984425253
28600,90856,43600,72,42,97,1,1,22.379435462047123
28610,88060,42600,73,47,97,1,1,24.0109973988245
28620,80695,38382,72,42,97,1,1,28.112207265151955
28630,103325,49615,71,38,97,1,1,25.09791986007862
28640,96371,45928,75,47,97,1,1,20.5272586249092
28650,76054,36713,70,33,97,1,1,22.96607572583311
28660,88570,42443,70,53,97,1,1,22.562741050243716
28670,89640,42673,67,41,97,1,1,17.48118592929256
28680,66858,31765,70,44,97,1,1,16.601767261018615
28690,95443,45566,71,49,97,1,1,20.471559847376078
28700,105410,50635,71,36,97,1,1,23.689285431354158
28710,74394,35568,68,51,97,1,1,22.87792207552457
28720,94008,44888,71,40,97,1,1,24.103315146135156
28730,70805,34094,68,47,97,1,1,20.467946879868343
28740,103807,50412,67,52,97,1,1,22.60852795762085
28750,104702,50861,73,43,97,1,1,20.951339759116795
28760,73760,35509,74,39,97,1,1,21.475204396842802
28770,88580,42703,71,36,97,1,1,21.749374267949293
28780,93810,45087,80,43,97,1,1,19.01856315438527
28790,66689,32116,76,29,97,1,1,21.951242533968312
28800,86205,40573,70,36,97,1,1,20.55083352241479
28810,75064,36098,76,36,97,1,1,25.766421500707985
28820,71668,34356,69,39,97,1,1,24.661270429322563
28830,71607,34933,74,56,97,1,1,20.326973671886744
28840,67850,32731,70,40,97,1,1,24.491616874425368
28850,67881,32705,74,44,97,1,1,23.862217703884443
28860,88574,42848,69,33,97,1,1,18.063430297787058
28870,70022,34073,68,58,97,1,1,25.267138448974674
28880,67281,32767,69,41,97,1,1,22.769514781150214
28890,98448,47143,73,41,97,1,1,26.77818249916467
28900,103333,49576,77,46,97,1,1,15.11292265482103
28910,103747,49259,79,44,97,1,1,21.764677733786822
28920,102921,49157,73,32,97,1,1,25.5935903328245
28930,89530,42612,70,34,97,1,1,23.62233054337552
28940,69459,33623,69,47,97,1,1,20.92469438259007
28950,105119,50429,73,56,97,1,1,23.140076625183173
28960,85119,40297,77,50,97,1,1,27.160919565124786
28970,81211,38736,70,45,97,1,1,21.46377485334052
28980,98618,47290,70,51,97,1,1,24.958878627168644
28990,85042,40552,70,43,97,1,1,22.818775078428114
29000,75666,36301,71,50,97,1,1,24.902176420187963
29010,71989,34399,72,43,97,1,1,20.45391471815326
29020,98081,47547,74,47,97,1,1,28.579705878901386
29030,67747,32312,76,41,97,1,1,21.47701774150286
29040,87689,42521,72,53,97,1,1,28.049161450106375
29050,98475,46928,70,47,97,1,1,23.71877695064867
29060,69480,33564,67,47,97,1,1,22.10635744182906
29070,81724,38932,71,41,97,1,1,21.516166156228532
29080,103831,49675,68,66,97,1,1,23.615702590165593
29090,100593,48690,74,46,97,1,1,17.321203377251233
29100,103255,49681,68,34,97,1,1,18.656214258347006
29110,95555,46482,66,52,97,1,1,22.567143890394178
29120,78210,37478,73,46,97,1,1,25.330528032897227
29130,95816,46130,70,56,97,1,1,21.27015375549816
29140,100989,48834,72,45,97,1,1,24.728019829538546
29150,66929,32149,71,46,97,1,1,22.169722852958618
29160,79274,37767,75,39,97,1,1,19.423334020178014
29170,67856,32419,73,47,97,1,1,23.07335122694985
29180,73395,35652,75,31,97,1,1,21.640388926348933
29190,104424,50332,72,49,97,1,1,22.31260474186497
29200,73152,35303,73,36,97,1,1,22.582331199001246
29210,101428,48662,70,39,97,1,1,20.46719824307692
29220,84366,40366,70,51,97,1,1,24.205125883355056
29230,76937,36887,70,48,97,1,1,20.820391554440366
29240,100663,48298,70,38,97,1,1,20.33343852797796
29250,85878,41434,72,39,97,1,1,20.881702097926844
29260,79448,37941,73,46,97,1,1,27.36517574598514
29270,86136,41198,71,55,97,1,1,26.69553534968994
29280,66988,32187,69,41,97,1,1,19.735705247716506
29290,67211,32662,71,47,97,1,1,23.198765037358598
29300,103070,48985,74,46,97,1,1,25.156697380844058
29310,105917,50131,74,40,97,1,1,20.813415383543468
29320,79838,38375,74,49,97,1,1,22.26188768931503
29330,104356,49843,70,38,97,1,1,18.869743943956728
29340,104559,50262,70,39,97,1,1,27.05692922570226
29350,101030,48896,75,42,97,1,1,20.766667411077428
29360,87218,41953,72,48,97,1,1,22.420181489642005
29370,100810,48325,70,44,97,1,1,24.469943077697497
29380,66631,32688,76,46,97,1,1,25.462629538811342
29390,91464,44356,69,54,97,1,1,21.859526848223915
29400,95890,46671,67,44,97,1,1,20.647441408406184
29410,97805,46645,74,48,97,1,1,19.65670022026822
29420,86324,42267,70,48,97,1,1,21.426076264242347
29430,78161,38002,71,49,97,1,1,20.234575350239247
29440,89300,42741,75,47,97,1,1,19.422393361614066
29450,98522,47309,74,58,97,1,1,21.524203118614405
29460,81126,38660,72,36,97,1,1,14.18582395636766
29470,66026,31528,72,47,97,1,1,20.41088339009536
29480,80645,38544,76,57,97,1,1,17.521277556122158
29490,102114,49010,71,47,97,1,1,21.087431077787585
29500,102641,49160,71,43,97,1,1,22.736143777789216
29510,99531,47903,75,35,97,1,1,27.369060120043564
29520,74373,35712,72,49,97,1,1,18.25734692679283
29530,101465,49010,73,43,97,1,1,25.94787088455015
29540,67102,32075,70,45,97,1,1,19.88387654674134
29550,103491,49343,67,34,97,1,1,17.07220832720928
29560,104860,50304,69,42,97,1,1,19.451360393316232
29570,94610,45177,73,55,97,1,1,20.06747825932645
29580,102181,49189,71,55,97,1,1,20.93584127087012
